Timestamp,Message Type
2023-11-10T16:13:51.139-05:00,A08 (Update Patient Information)
2023-11-07T13:09:05.625-05:00,A08 (Update Patient Information)
2023-11-13T15:05:24.779-05:00,A08 (Update Patient Information)
2023-11-09T21:02:08.597-05:00,A08 (Update Patient Information)
2023-11-06T07:57:54.032-05:00,A08 (Update Patient Information)
2023-11-06T08:57:45.603-05:00,A08 (Update Patient Information)
2023-11-08T08:42:59.165-05:00,A08 (Update Patient Information)
2023-11-10T00:55:21.964-05:00,A02 (Transfer a Patient)
2023-11-15T10:56:38.521-05:00,A08 (Update Patient Information)
2023-11-07T09:00:26.883-05:00,A08 (Update Patient Information)
2023-11-10T07:30:59.367-05:00,A08 (Update Patient Information)
2023-11-15T08:08:47.112-05:00,A08 (Update Patient Information)
2023-11-09T12:53:40.048-05:00,A08 (Update Patient Information)
2023-11-06T17:08:00.545-05:00,A08 (Update Patient Information)
2023-11-15T12:34:16.227-05:00,A03 (Discharge)
2023-11-15T12:46:08.688-05:00,A08 (Update Patient Information)
2023-11-13T18:06:05.01-05:00,A08 (Update Patient Information)
2023-11-14T07:56:01.126-05:00,A08 (Update Patient Information)
2023-11-07T15:51:00.155-05:00,A08 (Update Patient Information)
2023-11-08T11:41:50.253-05:00,A08 (Update Patient Information)
2023-11-10T20:53:40.155-05:00,A08 (Update Patient Information)
2023-11-14T14:18:50.86-05:00,A08 (Update Patient Information)
2023-11-09T19:23:49.896-05:00,A05 (Pre-admit)
2023-11-06T09:51:01.025-05:00,A08 (Update Patient Information)
2023-11-13T09:19:02.851-05:00,A08 (Update Patient Information)
2023-11-06T15:46:10.145-05:00,A08 (Update Patient Information)
2023-11-14T12:33:24.267-05:00,A08 (Update Patient Information)
2023-11-08T15:56:15.673-05:00,A08 (Update Patient Information)
2023-11-13T15:34:26.514-05:00,A08 (Update Patient Information)
2023-11-15T12:20:01.238-05:00,A08 (Update Patient Information)
2023-11-07T14:04:25.761-05:00,A08 (Update Patient Information)
2023-11-10T04:20:13.082-05:00,A08 (Update Patient Information)
2023-11-06T08:58:43.138-05:00,A08 (Update Patient Information)
2023-11-10T19:59:35.153-05:00,A08 (Update Patient Information)
2023-11-10T00:15:48.506-05:00,A08 (Update Patient Information)
2023-11-08T13:12:35.586-05:00,A11 (Cancel Admit)
2023-11-15T11:16:32.104-05:00,A08 (Update Patient Information)
2023-11-15T06:56:17.511-05:00,A08 (Update Patient Information)
2023-11-08T14:56:24.935-05:00,A08 (Update Patient Information)
2023-11-07T10:51:56.837-05:00,A08 (Update Patient Information)
2023-11-08T08:57:19.028-05:00,A08 (Update Patient Information)
2023-11-06T12:39:34.364-05:00,A08 (Update Patient Information)
2023-11-15T11:41:00.953-05:00,A08 (Update Patient Information)
2023-11-10T09:50:31.906-05:00,A08 (Update Patient Information)
2023-11-08T13:11:48.398-05:00,A11 (Cancel Admit)
2023-11-15T00:16:21.507-05:00,A08 (Update Patient Information)
2023-11-10T07:52:11.931-05:00,A02 (Transfer a Patient)
2023-11-13T10:39:47.224-05:00,A08 (Update Patient Information)
2023-11-15T07:53:35.08-05:00,A08 (Update Patient Information)
2023-11-13T12:15:42.776-05:00,A08 (Update Patient Information)
2023-11-08T14:12:27.417-05:00,A08 (Update Patient Information)
2023-11-15T08:58:57.815-05:00,A08 (Update Patient Information)
2023-11-15T07:48:13.655-05:00,A08 (Update Patient Information)
2023-11-10T18:27:02.745-05:00,A08 (Update Patient Information)
2023-11-14T18:00:41.845-05:00,A08 (Update Patient Information)
2023-11-06T14:28:55.181-05:00,A08 (Update Patient Information)
2023-11-14T14:37:16.346-05:00,A08 (Update Patient Information)
2023-11-14T18:29:28.435-05:00,A08 (Update Patient Information)
2023-11-08T16:58:29.77-05:00,A08 (Update Patient Information)
2023-11-07T21:22:17-05:00,A05 (Pre-admit)
2023-11-06T13:41:18.472-05:00,A08 (Update Patient Information)
2023-11-08T21:21:41.766-05:00,A08 (Update Patient Information)
2023-11-13T12:22:08.112-05:00,A08 (Update Patient Information)
2023-11-06T14:01:06.029-05:00,A08 (Update Patient Information)
2023-11-12T16:07:48.217-05:00,A08 (Update Patient Information)
2023-11-10T08:25:36.568-05:00,A08 (Update Patient Information)
2023-11-08T12:08:20.202-05:00,A11 (Cancel Admit)
2023-11-15T08:10:28.475-05:00,A08 (Update Patient Information)
2023-11-15T13:19:49.088-05:00,A08 (Update Patient Information)
2023-11-10T11:16:42.371-05:00,A08 (Update Patient Information)
2023-11-07T16:39:55.809-05:00,A08 (Update Patient Information)
2023-11-08T13:00:17.27-05:00,A08 (Update Patient Information)
2023-11-15T08:48:59.013-05:00,A08 (Update Patient Information)
2023-11-14T17:15:09.433-05:00,A08 (Update Patient Information)
2023-11-08T15:41:26.651-05:00,A08 (Update Patient Information)
2023-11-09T15:19:51.618-05:00,A03 (Discharge)
2023-11-10T07:50:25.715-05:00,A02 (Transfer a Patient)
2023-11-07T03:22:39.418-05:00,A05 (Pre-admit)
2023-11-14T00:05:53.965-05:00,A02 (Transfer a Patient)
2023-11-07T09:40:02.384-05:00,A08 (Update Patient Information)
2023-11-10T08:00:55.822-05:00,A08 (Update Patient Information)
2023-11-13T11:02:11.939-05:00,A08 (Update Patient Information)
2023-11-07T11:18:09.347-05:00,A08 (Update Patient Information)
2023-11-15T09:38:25.274-05:00,A08 (Update Patient Information)
2023-11-09T14:12:34.244-05:00,A08 (Update Patient Information)
2023-11-13T21:29:28.046-05:00,A08 (Update Patient Information)
2023-11-09T18:19:42.996-05:00,A05 (Pre-admit)
2023-11-08T15:47:41.464-05:00,A08 (Update Patient Information)
2023-11-06T11:58:16.316-05:00,A08 (Update Patient Information)
2023-11-06T08:17:07.942-05:00,A08 (Update Patient Information)
2023-11-10T10:47:52.766-05:00,A08 (Update Patient Information)
2023-11-15T04:29:08.317-05:00,A08 (Update Patient Information)
2023-11-09T07:43:59.728-05:00,A08 (Update Patient Information)
2023-11-08T16:18:29.581-05:00,A08 (Update Patient Information)
2023-11-09T12:06:27.384-05:00,A08 (Update Patient Information)
2023-11-08T16:39:58.472-05:00,A08 (Update Patient Information)
2023-11-08T12:05:52.715-05:00,A11 (Cancel Admit)
2023-11-07T12:04:44.75-05:00,A08 (Update Patient Information)
2023-11-13T09:00:25.808-05:00,A08 (Update Patient Information)
2023-11-06T12:50:35.751-05:00,A08 (Update Patient Information)
2023-11-09T00:43:12.178-05:00,A08 (Update Patient Information)
2023-11-06T13:42:25.078-05:00,A08 (Update Patient Information)
2023-11-09T13:33:25.14-05:00,A08 (Update Patient Information)
2023-11-08T11:29:51.813-05:00,A05 (Pre-admit)
2023-11-15T12:32:43.353-05:00,A08 (Update Patient Information)
2023-11-15T12:40:25.289-05:00,A08 (Update Patient Information)
2023-11-08T13:12:19.059-05:00,A11 (Cancel Admit)
2023-11-13T16:34:47.136-05:00,A08 (Update Patient Information)
2023-11-13T12:41:54.312-05:00,A08 (Update Patient Information)
2023-11-13T14:06:10.04-05:00,A08 (Update Patient Information)
2023-11-10T18:41:39.521-05:00,A08 (Update Patient Information)
2023-11-14T14:58:59.138-05:00,A08 (Update Patient Information)
2023-11-07T09:21:31.829-05:00,A08 (Update Patient Information)
2023-11-08T18:02:35.983-05:00,A08 (Update Patient Information)
2023-11-13T06:35:49.613-05:00,A08 (Update Patient Information)
2023-11-10T11:11:55.701-05:00,A08 (Update Patient Information)
2023-11-15T09:36:42.701-05:00,A08 (Update Patient Information)
2023-11-09T18:35:31.138-05:00,A08 (Update Patient Information)
2023-11-13T11:24:39.172-05:00,A08 (Update Patient Information)
2023-11-06T10:36:18.666-05:00,A08 (Update Patient Information)
2023-11-06T09:04:20.554-05:00,A02 (Transfer a Patient)
2023-11-07T11:37:02.039-05:00,A08 (Update Patient Information)
2023-11-15T08:04:25.599-05:00,A08 (Update Patient Information)
2023-11-14T11:06:21.317-05:00,A08 (Update Patient Information)
2023-11-07T15:12:44.91-05:00,A08 (Update Patient Information)
2023-11-13T07:40:47.826-05:00,A08 (Update Patient Information)
2023-11-13T11:36:46.195-05:00,A08 (Update Patient Information)
2023-11-09T15:26:07.584-05:00,A08 (Update Patient Information)
2023-11-14T09:34:19.742-05:00,A08 (Update Patient Information)
2023-11-09T15:01:07.095-05:00,A08 (Update Patient Information)
2023-11-08T08:48:31.051-05:00,A08 (Update Patient Information)
2023-11-14T08:55:27.605-05:00,A08 (Update Patient Information)
2023-11-06T10:25:16.197-05:00,A08 (Update Patient Information)
2023-11-13T16:37:44.878-05:00,A08 (Update Patient Information)
2023-11-12T08:13:30.213-05:00,A08 (Update Patient Information)
2023-11-14T18:00:51.68-05:00,A08 (Update Patient Information)
2023-11-13T08:47:10.094-05:00,A08 (Update Patient Information)
2023-11-06T09:50:24.15-05:00,A08 (Update Patient Information)
2023-11-10T14:38:07.27-05:00,A08 (Update Patient Information)
2023-11-06T14:01:35.16-05:00,A08 (Update Patient Information)
2023-11-06T18:12:57.745-05:00,A08 (Update Patient Information)
2023-11-14T20:49:50.998-05:00,A01 (Admit)
2023-11-10T14:47:19.133-05:00,A08 (Update Patient Information)
2023-11-08T13:10:45.565-05:00,A11 (Cancel Admit)
2023-11-10T17:34:06.537-05:00,A08 (Update Patient Information)
2023-11-06T19:38:23.928-05:00,A11 (Cancel Admit)
2023-11-10T11:11:54.059-05:00,A08 (Update Patient Information)
2023-11-10T11:39:33.321-05:00,A08 (Update Patient Information)
2023-11-13T13:36:41.841-05:00,A08 (Update Patient Information)
2023-11-09T12:45:42.717-05:00,A08 (Update Patient Information)
2023-11-09T13:54:30.188-05:00,A08 (Update Patient Information)
2023-11-09T00:37:42.314-05:00,A08 (Update Patient Information)
2023-11-07T09:11:46.756-05:00,A08 (Update Patient Information)
2023-11-09T11:53:00.006-05:00,A11 (Cancel Admit)
2023-11-08T13:16:39.506-05:00,A11 (Cancel Admit)
2023-11-07T10:38:41.971-05:00,A08 (Update Patient Information)
2023-11-13T18:59:14.272-05:00,A08 (Update Patient Information)
2023-11-15T10:22:09.987-05:00,A08 (Update Patient Information)
2023-11-07T11:20:37.347-05:00,A08 (Update Patient Information)
2023-11-13T09:47:59.056-05:00,A08 (Update Patient Information)
2023-11-08T13:09:35.739-05:00,A11 (Cancel Admit)
2023-11-06T14:32:55.886-05:00,A08 (Update Patient Information)
2023-11-08T13:10:22.465-05:00,A11 (Cancel Admit)
2023-11-07T10:33:43.07-05:00,A08 (Update Patient Information)
2023-11-09T14:04:29.982-05:00,A08 (Update Patient Information)
2023-11-06T11:15:21.419-05:00,A08 (Update Patient Information)
2023-11-08T23:57:31.568-05:00,A08 (Update Patient Information)
2023-11-08T17:24:25.927-05:00,A08 (Update Patient Information)
2023-11-08T13:17:38.906-05:00,A11 (Cancel Admit)
2023-11-13T09:56:32.626-05:00,A08 (Update Patient Information)
2023-11-10T10:34:01.97-05:00,A08 (Update Patient Information)
2023-11-10T20:19:21.011-05:00,A08 (Update Patient Information)
2023-11-10T16:06:02.408-05:00,A08 (Update Patient Information)
2023-11-09T14:21:27.445-05:00,A08 (Update Patient Information)
2023-11-13T14:58:22.262-05:00,A08 (Update Patient Information)
2023-11-13T11:10:25.917-05:00,A01 (Admit)
2023-11-07T17:53:46.358-05:00,A08 (Update Patient Information)
2023-11-06T07:52:10.169-05:00,A08 (Update Patient Information)
2023-11-10T13:53:09.298-05:00,A08 (Update Patient Information)
2023-11-14T15:07:17.647-05:00,A08 (Update Patient Information)
2023-11-13T15:49:31.662-05:00,A08 (Update Patient Information)
2023-11-13T15:03:27.629-05:00,A05 (Pre-admit)
2023-11-09T12:53:45.163-05:00,A08 (Update Patient Information)
2023-11-07T16:57:13.412-05:00,A08 (Update Patient Information)
2023-11-13T11:27:56.702-05:00,A08 (Update Patient Information)
2023-11-06T18:07:53.405-05:00,A08 (Update Patient Information)
2023-11-08T08:41:04.364-05:00,A08 (Update Patient Information)
2023-11-07T16:05:04.839-05:00,A08 (Update Patient Information)
2023-11-14T20:32:40.881-05:00,A08 (Update Patient Information)
2023-11-10T07:50:42.455-05:00,A08 (Update Patient Information)
2023-11-07T20:29:14.038-05:00,A08 (Update Patient Information)
2023-11-08T16:58:08.7-05:00,A08 (Update Patient Information)
2023-11-14T14:34:56.673-05:00,A08 (Update Patient Information)
2023-11-10T00:29:18.828-05:00,A08 (Update Patient Information)
2023-11-15T13:34:00.479-05:00,A02 (Transfer a Patient)
2023-11-09T17:13:46.115-05:00,A08 (Update Patient Information)
2023-11-13T09:41:27.115-05:00,A08 (Update Patient Information)
2023-11-08T13:17:55.346-05:00,A11 (Cancel Admit)
2023-11-14T14:47:52.075-05:00,A08 (Update Patient Information)
2023-11-09T15:43:16.909-05:00,A01 (Admit)
2023-11-15T11:44:22.343-05:00,A08 (Update Patient Information)
2023-11-10T17:12:47.309-05:00,A08 (Update Patient Information)
2023-11-14T11:35:08.827-05:00,A08 (Update Patient Information)
2023-11-09T12:11:22.548-05:00,A08 (Update Patient Information)
2023-11-07T13:40:00.298-05:00,A08 (Update Patient Information)
2023-11-09T14:19:33.336-05:00,A08 (Update Patient Information)
2023-11-08T21:02:34.081-05:00,A08 (Update Patient Information)
2023-11-15T12:40:49.265-05:00,A08 (Update Patient Information)
2023-11-11T15:58:16.469-05:00,A08 (Update Patient Information)
2023-11-13T15:35:12.304-05:00,A02 (Transfer a Patient)
2023-11-15T09:32:41.437-05:00,A08 (Update Patient Information)
2023-11-15T07:44:57.053-05:00,A03 (Discharge)
2023-11-10T11:08:03.707-05:00,A08 (Update Patient Information)
2023-11-06T14:49:45.117-05:00,A08 (Update Patient Information)
2023-11-09T09:52:00.293-05:00,A08 (Update Patient Information)
2023-11-15T11:38:28.552-05:00,A08 (Update Patient Information)
2023-11-07T12:14:59.301-05:00,A08 (Update Patient Information)
2023-11-14T10:41:45.368-05:00,A08 (Update Patient Information)
2023-11-07T19:02:37.84-05:00,A08 (Update Patient Information)
2023-11-06T13:42:50.083-05:00,A08 (Update Patient Information)
2023-11-09T13:55:44.893-05:00,A08 (Update Patient Information)
2023-11-12T22:17:31.38-05:00,A08 (Update Patient Information)
2023-11-14T11:15:53.173-05:00,A08 (Update Patient Information)
2023-11-13T10:37:07.099-05:00,A08 (Update Patient Information)
2023-11-13T09:12:32.948-05:00,A08 (Update Patient Information)
2023-11-13T14:59:50.9-05:00,A08 (Update Patient Information)
2023-11-11T12:33:13.258-05:00,A08 (Update Patient Information)
2023-11-14T12:24:41.595-05:00,A08 (Update Patient Information)
2023-11-13T14:58:05.236-05:00,A08 (Update Patient Information)
2023-11-08T09:26:20.491-05:00,A08 (Update Patient Information)
2023-11-06T10:36:13.679-05:00,A08 (Update Patient Information)
2023-11-08T13:16:37.2-05:00,A11 (Cancel Admit)
2023-11-06T14:21:25.365-05:00,A08 (Update Patient Information)
2023-11-15T10:04:21.73-05:00,A08 (Update Patient Information)
2023-11-08T09:33:09.916-05:00,A08 (Update Patient Information)
2023-11-09T12:37:04.289-05:00,A08 (Update Patient Information)
2023-11-13T15:57:36.891-05:00,A08 (Update Patient Information)
2023-11-15T09:42:40.591-05:00,A08 (Update Patient Information)
2023-11-09T11:00:36.074-05:00,A08 (Update Patient Information)
2023-11-12T10:21:23.07-05:00,A02 (Transfer a Patient)
2023-11-06T12:55:12.132-05:00,A08 (Update Patient Information)
2023-11-10T08:10:58.311-05:00,A08 (Update Patient Information)
2023-11-14T16:07:29.676-05:00,A08 (Update Patient Information)
2023-11-06T13:58:05.84-05:00,A08 (Update Patient Information)
2023-11-13T04:18:00.733-05:00,A05 (Pre-admit)
2023-11-15T00:52:18.264-05:00,A08 (Update Patient Information)
2023-11-10T14:49:24.505-05:00,A08 (Update Patient Information)
2023-11-13T13:40:40.739-05:00,A08 (Update Patient Information)
2023-11-15T01:18:57.229-05:00,A08 (Update Patient Information)
2023-11-07T12:30:32.768-05:00,A08 (Update Patient Information)
2023-11-15T11:07:15.521-05:00,A08 (Update Patient Information)
2023-11-12T16:07:49.746-05:00,A08 (Update Patient Information)
2023-11-07T16:26:49.907-05:00,A08 (Update Patient Information)
2023-11-07T07:40:41.465-05:00,A08 (Update Patient Information)
2023-11-14T15:15:50.603-05:00,A08 (Update Patient Information)
2023-11-07T14:25:56.133-05:00,A08 (Update Patient Information)
2023-11-15T08:27:00.435-05:00,A08 (Update Patient Information)
2023-11-07T16:44:26.113-05:00,A08 (Update Patient Information)
2023-11-06T16:12:06.83-05:00,A08 (Update Patient Information)
2023-11-10T09:24:03.778-05:00,A08 (Update Patient Information)
2023-11-07T16:04:53.51-05:00,A08 (Update Patient Information)
2023-11-06T11:17:52.519-05:00,A08 (Update Patient Information)
2023-11-14T15:07:43.533-05:00,A04 (Register a Patient)
2023-11-05T19:41:20.326-05:00,A08 (Update Patient Information)
2023-11-14T06:17:10.152-05:00,A02 (Transfer a Patient)
2023-11-14T10:14:52.26-05:00,A08 (Update Patient Information)
2023-11-08T19:00:39.505-05:00,A08 (Update Patient Information)
2023-11-13T08:02:05.223-05:00,A08 (Update Patient Information)
2023-11-07T01:42:46.206-05:00,A05 (Pre-admit)
2023-11-13T16:25:45.776-05:00,A08 (Update Patient Information)
2023-11-13T07:37:41.052-05:00,A08 (Update Patient Information)
2023-11-10T09:15:41.524-05:00,A08 (Update Patient Information)
2023-11-13T07:47:30.941-05:00,A08 (Update Patient Information)
2023-11-13T14:42:25.936-05:00,A08 (Update Patient Information)
2023-11-09T11:03:43.553-05:00,A08 (Update Patient Information)
2023-11-13T14:03:31.442-05:00,A08 (Update Patient Information)
2023-11-06T07:21:05.238-05:00,A08 (Update Patient Information)
2023-11-08T11:41:39.387-05:00,A08 (Update Patient Information)
2023-11-14T14:42:36.061-05:00,A08 (Update Patient Information)
2023-11-10T14:48:14.497-05:00,A08 (Update Patient Information)
2023-11-13T21:28:36.584-05:00,A08 (Update Patient Information)
2023-11-12T16:08:18.746-05:00,A08 (Update Patient Information)
2023-11-12T16:32:40.134-05:00,A08 (Update Patient Information)
2023-11-13T15:01:11.458-05:00,A08 (Update Patient Information)
2023-11-10T14:57:25.875-05:00,A08 (Update Patient Information)
2023-11-08T12:09:06.379-05:00,A11 (Cancel Admit)
2023-11-06T17:28:30.959-05:00,A08 (Update Patient Information)
2023-11-06T12:46:44.889-05:00,A08 (Update Patient Information)
2023-11-07T03:24:56.205-05:00,A08 (Update Patient Information)
2023-11-14T10:40:57.022-05:00,A08 (Update Patient Information)
2023-11-07T18:50:41.308-05:00,A08 (Update Patient Information)
2023-11-09T15:01:21.93-05:00,A08 (Update Patient Information)
2023-11-15T10:06:41.293-05:00,A08 (Update Patient Information)
2023-11-09T15:16:25.177-05:00,A08 (Update Patient Information)
2023-11-14T14:39:48.47-05:00,A08 (Update Patient Information)
2023-11-07T18:38:48.329-05:00,A08 (Update Patient Information)
2023-11-09T14:33:44.687-05:00,A08 (Update Patient Information)
2023-11-07T13:04:07.181-05:00,A08 (Update Patient Information)
2023-11-10T13:54:10.272-05:00,A08 (Update Patient Information)
